Campaign,Guid,Chapter,Description,Stage,X,Y,Z,Pitch,Yaw,Roll,Condition,SkipCondition,MiniBoss,Events,Tags,Include,Exclude
Ethan,,7,[EXTRA],50302,-191,10,50,0,0,0,73eb6db0-74fa-4580-9e44-99c9577e0e20,b0828105-2845-4d22-9b95-37231fc888b3,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50302,-196,10,52,0,0,0,73eb6db0-74fa-4580-9e44-99c9577e0e20,b0828105-2845-4d22-9b95-37231fc888b3,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50302,-200,10,55,0,0,0,73eb6db0-74fa-4580-9e44-99c9577e0e20,b0828105-2845-4d22-9b95-37231fc888b3,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50302,-198,10,49,0,0,0,73eb6db0-74fa-4580-9e44-99c9577e0e20,b0828105-2845-4d22-9b95-37231fc888b3,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50302,-203,10,52,0,0,0,73eb6db0-74fa-4580-9e44-99c9577e0e20,b0828105-2845-4d22-9b95-37231fc888b3,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50503,-125,4,0,0,0,0,c3e6f853-cc4d-4301-bdac-ac9bca8d6ac4,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50503,-116,5,-2,0,0,0,c3e6f853-cc4d-4301-bdac-ac9bca8d6ac4,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50503,-120,5,10,0,0,0,c3e6f853-cc4d-4301-bdac-ac9bca8d6ac4,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50503,-126,5,9,0,0,0,c3e6f853-cc4d-4301-bdac-ac9bca8d6ac4,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50503,-111,4,14,0,0,0,c3e6f853-cc4d-4301-bdac-ac9bca8d6ac4,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50501,-115,9,22,0,0,0,c3e6f853-cc4d-4301-bdac-ac9bca8d6ac4,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50504,-121,18,23,0,0,0,e6771b5b-3287-44a3-a342-10e0a0e057d1,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50504,-115,18,25,0,0,0,e6771b5b-3287-44a3-a342-10e0a0e057d1,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50504,-115,18,20,0,0,0,e6771b5b-3287-44a3-a342-10e0a0e057d1,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50504,-105,18,23,0,0,0,e6771b5b-3287-44a3-a342-10e0a0e057d1,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50504,-110,18,22,0,0,0,e6771b5b-3287-44a3-a342-10e0a0e057d1,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50504,-110,18,24,0,0,0,e6771b5b-3287-44a3-a342-10e0a0e057d1,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50505,-132,18,37,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50505,-127,18,37,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50505,-121,18,36,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50505,-121,18,31,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50401,-127,18,43,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50401,-141,18,44,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50401,-150,18,43,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50401,-140,18,60,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50401,-132,18,61,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50401,-128,18,61,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50401,-123,20,52,0,0,0,395e7509-b2cb-461d-95b7-6d23df6bad25,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50600,-118,20,55,0,0,0,5ef2ed78-685d-4321-a133-b29a5c148513,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50600,-114,15,52,0,0,0,5ef2ed78-685d-4321-a133-b29a5c148513,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50600,-108,15,46,0,0,0,5ef2ed78-685d-4321-a133-b29a5c148513,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50600,-103,15,49,0,0,0,5ef2ed78-685d-4321-a133-b29a5c148513,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50600,-103,15,63,0,0,0,5ef2ed78-685d-4321-a133-b29a5c148513,,,,,,ashleyunsafe
Ethan,,7,[EXTRA],50601,-54,17,58,0,0,0,367b3222-0586-444f-b8f5-94737b036da7,,,,aggroed,,ashleyunsafe
Ethan,,7,[EXTRA],50601,-54,17,68,0,0,0,367b3222-0586-444f-b8f5-94737b036da7,,,,aggroed,,ashleyunsafe
Ethan,,7,[EXTRA],50601,-54,17,58,0,0,0,83f2e576-6a23-4afe-8ede-1e838ea73b35,,,,aggroed,,ashleyunsafe
Ethan,,7,[EXTRA],50601,-54,17,68,0,0,0,83f2e576-6a23-4afe-8ede-1e838ea73b35,,,,aggroed,,ashleyunsafe
Ethan,c24eb3f0-c94d-4c8f-83b2-df1f0fbf825b,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,afef1e99-9b1e-4cac-a933-ad86ba19753e,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,6421365e-9bd8-46f1-9c37-a0eb19b36f65,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,886d2c15-9dd0-44fe-b68c-40da397788d0,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,d6af5290-587b-4b31-a39a-130094728f2e,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,c3198616-4642-4e3d-b708-8c8deab31ae6,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,400c9678-0aad-4643-af17-00c006822d20,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,48dbcae6-260c-41f4-9836-9bcd03acc180,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,9c42c672-e6fd-4b5d-86d9-c717b41f7b64,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,0211463a-28d9-47cb-9196-5d03409bd7d1,7,zealot   *,50202,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,19574260-1b58-468b-9d8a-430dfe7eef6c,7,zealot   *,50202,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,8846259f-199e-46ad-a4a5-9ac20df5a248,7,zealot   *,50202,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,54a066b3-d6d3-47d1-a6d3-ca4dc99000c5,7,zealot   *,50202,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,edc2922d-4479-4880-bbcd-464145524754,7,zealot pB(100%)  Boot Knife x1,50201,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,c6cfea14-1758-49e4-829a-b315d74373e1,7,zealot   *,50401,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,6f400c47-1ae0-4e3e-b721-a5ac15b44ea3,7,zealot  morning_star | wooden_shield *,50401,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,ef2fec64-8e2d-4e2f-b85e-3b486dbe02eb,7,zealot  scythe *,50401,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,a9ba3bc1-8b79-434c-9c92-8214c8b641be,7,zealot  morning_star | wooden_shield *,50401,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,86dad996-a9fe-4425-bba5-72fbae50fcfe,7,zealot  scythe *,50401,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,17d48b81-166f-4396-b95d-9610f7346ee7,7,zealot  morning_star * // NEWWWW BOSS,50400,-177.3,10,52.3,0,91.4,0,,,,,,boss,
Ethan,1b9bc5ff-09be-4d1d-a143-38495e3d1830,7,garrador   Red Beryl x1,50503,0,0,0,0,0,0,,,Ethan-prison-garrador,,noduplicate nowave,,fodder mendez_chase super-colmillos chainsaw chainsaw_mad
Ethan,0222c3d4-54d3-4a94-a94a-7055372d6ce3,7,zealot  hatchet | wooden_shield *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,66d38cec-3c77-45ac-949c-9b6e42ce48cf,7,zealot  hatchet | wooden_shield *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,8c675595-6fa7-4db0-9572-7953bb9451ca,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,0643ef93-49c1-452f-84b5-8c6131c6647b,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,351d72e3-338a-47ff-aed3-f26709b4c3f6,7,zealot  morning_star *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,13c20e93-7127-4473-aab5-a1db5a71ec4b,7,zealot  morning_star *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,bf2bb3d0-3c9b-4941-b9a5-1115203d2c84,7,zealot  scythe *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,3a209b12-fb23-404e-8582-90e6489be0a0,7,zealot   *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,87ba3c4a-7354-4610-b4a6-52730f2928a8,7,zealot   *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,88861291-d47f-4cdc-a721-12c936e47cd9,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,badf2592-10ea-4de9-835e-ccf634887ccb,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,bc25cb50-b76c-4bd1-b447-02746cd969ac,7,zealot   *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,872eddec-306f-453e-8474-a6547624c722,7,zealot pA(100%) morning_star | wooden_shield *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,7324c438-f788-4161-856e-e82479c66905,7,zealot  torch *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,49096597-2003-4ff4-84e9-b715b658e651,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,a8df4b8e-7539-45e5-82e1-48b9715550f2,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,faa70916-4c26-4bb6-8e3e-19a03f4d806e,7,zealot pB(100%) torch *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,5eb59703-8a25-47d5-8dcb-11e4a173af0e,7,zealot pB(60%) torch *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,d56d8269-15c9-4998-9bf7-825cd145ad76,7,zealot pB(60%) torch *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,9339dcc0-6ca1-4526-8b39-a9f0aec93b87,7,zealot pB(100%)  *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,db439fa7-1d16-49b0-9ee0-5a0b5de104a3,7,zealot pB(100%) morning_star *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,c202888c-313c-4533-9fbd-055073dfe455,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,f08726a4-ca1d-447a-9053-00a931ceffef,7,zealot pB(40%) morning_star | wooden_shield *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,64c2af45-a991-410c-b544-4604e24931f0,7,zealot pB(40%) scythe *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,14713927-1548-4f51-98e8-67d5b548e3f1,7,zealot pA(30%) scythe *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,c500d06f-9323-44d0-9336-c27eaa318a4f,7,zealot pA(30%) scythe *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,03e0fdb3-bcdc-4f73-866a-b2ebd06f4e99,7,zealot pA(100%) morning_star | wooden_shield *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,693569b4-0fa2-4a95-82fd-b308eb6c2ae1,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,495c615c-7422-4a87-9601-7fac5b312de8,7,zealot  crossbow *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,a85a3325-54d9-4151-8ccd-67040b144b66,7,zealot pA(100%)  *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,b0905760-397f-4ba2-9e98-66a81d3df981,7,zealot pA(100%) torch *,50601,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,14c8b64f-a4e3-4ebf-a406-7b691346d79a,7,zealot  hatchet | wooden_shield *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,8d7a4afd-c753-4a94-b6fe-20ca7ebb75a8,7,zealot  hatchet | wooden_shield *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,69982bac-2a25-465e-8d17-3c574c6d7cf6,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,d0b4f426-af63-4f0c-8940-aaa5e4008142,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,31a9370c-c696-423d-8efd-78f46f539ccb,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,174e2dad-03b4-4b72-83b2-829dfc8ab3e8,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,01227435-cb43-4157-bb5e-b3d2bd7288f5,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,a4f6586c-2d8a-465e-be79-6a68df991900,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,a341fadc-41f7-4533-859a-7bcc2a9f92d4,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,e9a4f361-cf53-45dc-8b9c-57bf4d35f9aa,7,zealot  morning_star *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,de41d7f1-ec17-4560-9324-0561a66257a3,7,zealot  hatchet | wooden_shield *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,b4613cd5-cab7-45ab-a8e9-6f244af517a7,7,zealot  hatchet *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,265cdbe1-e8be-428a-9fb3-3be29c6a5340,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,1a384e5f-a660-4447-b7c7-8801897e23f8,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,438eab7c-cabd-4122-b13b-4cd3afd81730,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,6e9c144f-54b6-46f3-a30b-6f8d7d143599,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,7709a438-92d0-49c9-bc99-d14edb211f46,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,9c46d00a-3643-4fc7-8446-f3a6df844725,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,470d9b44-a47e-4c40-96d4-e7f6eb6fafee,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,558fb789-24f9-4363-ad1c-87182db08514,7,zealot  hatchet *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,c9393781-d730-4e5f-b193-3da9cb94226b,7,zealot  morning_star | wooden_shield *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,8f84d26c-dedf-4447-8c03-afacb64c699f,7,zealot  hatchet | wooden_shield *,50601,0,0,0,0,0,0,,,,,,climber,
Ethan,8f329f90-3776-4519-a3d0-6cd9ca7f0d64,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,0003ddf2-1d36-40c6-ba37-ffe598772afe,7,zealot   *,50601,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,7a0912fc-fb63-46aa-b46b-39fa7fed8930,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,5197f7d0-630a-430e-aee0-6d4b2d5524d6,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,103eb9de-0f8a-4f69-bbd2-4b3bd6eb4061,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,8f1a2845-4e08-421d-b796-ef6b73b643c5,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,442b7646-9ff2-41bc-b880-fbd4c04558a3,7,zealot  crossbow *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,8f4b2d33-ee62-46a0-a240-c84aad72ffae,7,zealot   *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,b2b746b0-2480-4597-9bcd-5f0b43eba110,7,zealot pA(10%) torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,5c241eb2-12df-4e3c-846b-3472e74ceec6,7,zealot pB(0%) torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,b8e9133b-8b74-454d-ab3d-f4bfa38278bb,7,zealot   *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,771885a4-f01e-4213-99e9-fa193aff6417,7,zealot pA(10%) torch *,50301,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,a92db3ac-7ab1-4fa4-a963-5b46dc5b1164,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,5ad85f90-e959-45ff-b570-9901177ca34a,7,zealot  torch *,50301,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,320e0e16-e63d-4e5b-9e3d-41d8ba10cba9,7,zealot   *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,3a5e8d37-de96-4a80-bda5-5bb0c81f7084,7,zealot pB(80%) morning_star *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,c7f9115f-e46f-4ff4-999f-8aa06e79ac03,7,zealot  torch *,50301,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,83c64219-302c-4afb-85fc-8659524e7e8c,7,zealot  torch *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,648f1baf-8f46-468b-92a0-261791c944b2,7,zealot pA(10%) torch *,50301,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,0a4abd13-78c6-4eed-99b9-52c807420f6a,7,zealot   *,50301,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,4e25c42b-d3cd-47bc-bcaf-28bd16cb36ab,7,zealot   *,50301,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,1a8ecedb-cbe5-470a-b9e1-30459ea80287,7,zealot   *,50301,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,931075a4-562f-4b4a-9558-f3c7cd34fcdf,7,zealot   *,50300,0,0,0,0,0,0,,,,,,,ashleyunsafe
Ethan,,8,[EXTRA],51100,19,21,39,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51100,19,21,43,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51100,18,21,45,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51100,21,21,48,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51101,37,21,25,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51101,31,21,30,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51101,26,21,30,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51101,31,20,24,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51101,19,20,34,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51101,18,20,26,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51101,37,24,14,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51400,30,26,1,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51400,31,26,-4,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51403,24,27,3,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51403,21,27,3,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51500,31,27,-31,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51501,22,27,-32,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51501,15,27,-32,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51501,10,27,-32,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51503,-10,27,-67,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51503,-17,27,-66,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51503,-33,29,-64,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,small,
Ethan,,8,[EXTRA],51600,-23,25,-97,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51600,-5,23,-104,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51600,-7,23,-101,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,,8,[EXTRA],51600,-11,23,-99,0,0,0,f3aee77d-c551-49e7-9359-a5830a0bc1f6,,,,,,
Ethan,2076e20c-1813-4f01-bd45-4b191506016a,8,zealot pB(0%) staff Crimson Lantern x1,51404,0,0,0,0,0,0,,,Ethan-red-zealot-lantern,,noduplicate nowave,,krauser_1 krauser_2 mendez_chase pesanta u3 fodder
Ethan,29cab82c-9681-4d3c-97f5-f90f7eecabe8,8,zealot pB(0%)  *,51404,0,0,0,0,0,0,,,,,,,
Ethan,52676b5d-d269-4017-bcbe-1011c9dd5ae0,8,zealot pB(0%)  Crimson Lantern x1,51404,0,0,0,0,0,0,,,,,,,
Ethan,77e20ba7-e457-4e11-95b9-8dc8d74df659,8,zealot pB(0%)  *,51404,0,0,0,0,0,0,,,,,,,mendez_2 mendez_chase
Ethan,db46318b-dd26-46a3-8045-7f94e4c83c02,8,zealot pB(0%)  *,51404,0,0,0,0,0,0,,,,,,,
Ethan,3199510a-4256-4974-9b62-cd04349b64ec,8,zealot pB(0%)  Crimson Lantern x1,51404,0,0,0,0,0,0,,,,,,,
Ethan,d3b7d70b-545e-4317-a8c7-40f183eb833d,8,zealot pB(0%)  Crimson Lantern x1,51404,0,0,0,0,0,0,,,,,,,
Ethan,78e3c3e4-2a36-47c7-94c4-6f9eedc23c2e,8,zealot  crossbow Crimson Lantern x1,51404,0,0,0,0,0,0,,,,,,,
Ethan,322b9410-3b44-4f37-a567-4a3bfc83af62,8,zealot  crossbow Crimson Lantern x1,51404,0,0,0,0,0,0,,,,,,,
Ethan,f5e48ba7-1f31-48c4-9783-bfc97698df9b,8,zealot pB(0%)  *,51404,0,0,0,0,0,0,,,,,,,
Ethan,95795768-67d0-4a6f-8ad7-87304d08de99,8,zealot pB(0%)  *,51404,0,0,0,0,0,0,,,,,,,mendez_2 mendez_chase
Ethan,2dcc9ecb-245c-435e-a3ca-9d4352a56af5,8,zealot pB(0%)  *,51404,0,0,0,0,0,0,,,,,,,mendez_2 mendez_chase
Ethan,bc50cdf3-3e25-4cce-8565-3bcaf2eab895,8,zealot pB(0%) hatchet *,51404,0,0,0,0,0,0,,,,,,,
Ethan,94eaa47b-be0d-4b09-a867-85aa451e41d6,8,zealot pB(0%) morning_star *,51404,0,0,0,0,0,0,,,,,,,
Ethan,529000db-914b-41bf-aa8e-7dca0eb646d3,8,zealot pB(0%) torch *,51404,0,0,0,0,0,0,,,,,,,
Ethan,f0097088-7cb7-434f-ba75-5fa6863459cb,8,zealot pB(0%) hatchet *,51403,0,0,0,0,0,0,,,,,,,
Ethan,fe945834-5ad2-4351-8ebf-9db6ace8ebde,8,zealot pA(0%) morning_star *,51404,0,0,0,0,0,0,,,,,,,
Ethan,9db03495-cb71-4686-a643-c85d0aa3283e,8,zealot pB(0%) hatchet *,51404,0,0,0,0,0,0,,,,,,,
Ethan,dcbdccd8-3687-4fb6-bef9-7f5c33043597,8,zealot pA(0%)  *,51404,0,0,0,0,0,0,,,,,,,
Ethan,0ef7a058-9cdc-45d8-8461-d783da3d6ad5,8,zealot pB(0%) torch *,51404,0,0,0,0,0,0,,,,,,,
Ethan,15c9e5b1-5a15-4374-ab3a-60ea02b29742,8,zealot pA(0%) morning_star *,51404,0,0,0,0,0,0,,,,,,,
Ethan,2df47e4f-30a7-4cea-bffc-88a7383790de,8,zealot pB(0%) hatchet *,51404,0,0,0,0,0,0,,,,,,,
Ethan,092b7776-bb3b-4d67-b9f0-9320d713b755,8,arana   *,51503,0,0,0,0,0,0,,,,,preserve noduplicate nowave,,
Ethan,68ad3dbb-aefc-48ec-a4af-72a5523f091c,8,arana   *,51504,0,0,0,0,0,0,,,,,,,
Ethan,da9b15b8-f256-4891-a585-5a6f2e2d9332,8,zealot  hatchet *,51504,0,0,0,0,0,0,,,,,,,
Ethan,fb5b1932-0e13-4014-9dc5-a751f81daadb,8,zealot  scythe *,51600,0,0,0,0,0,0,,,,,,,
Ethan,04015979-9f49-4051-a3ef-899cc02314d9,8,zealot  morning_star *,51610,0,0,0,0,0,0,,,,,,,
Ethan,c046389f-6bca-406e-bf58-55a3356e31e2,8,zealot  wooden_shield *,51600,0,0,0,0,0,0,,,,,,,
Ethan,789e4ccd-6325-405b-97c5-f434f43bff00,8,zealot  wooden_shield *,51600,0,0,0,0,0,0,,,,,,,
Ethan,d91ebe70-8df8-4ea1-87ce-7858920b4470,8,zealot  crossbow *,51600,0,0,0,0,0,0,,,,,,,
